weniger,/vˈeːnɪɡɜ/,less,11 Restaurant
Guten Appetit!,/ɡˈuːtən ˌapeːtˈɪt/,Enjoy your meal!,11 Restaurant
Ich möchte ...,/ɪç mˈœçtə/,I would like ...,11 Restaurant
"Die Rechnung, bitte.",/diː rˈɛçnʊŋ bˈɪtə/,"The bill, please.",11 Restaurant
Was möchten Sie?,/vˈas mˈœçtən ziː/,What would you like?,11 Restaurant
Ist das scharf?,/ɪst das ʃˈaɾf/,Is that spicy?,11 Restaurant
ohne,/ˈoːnə/,without,11 Restaurant
mit,/mˈɪt/,with,11 Restaurant
die Arbeit,/diː ˈaɾbaɪt/,work,12 Work
der Beruf,/dɛɾ bərˈuːf/,profession / occupation,12 Work
die Firma,/diː fˈɪɾmɑː/,company,12 Work
das Büro,/das bˈyːroː/,office,12 Work
der Chef,/dɛɾ ʃˈɛf/,boss,12 Work
die Chefin,/diː çˈeːfɪn/,female boss,12 Work
der Kollege,/dɛɾ kɔlˈeːɡə/,male colleague,12 Work
die Kollegin,/diː kɔlˈeːɡɪn/,female colleague,12 Work
der Mitarbeiter,/dɛɾ mˈɪtˌaɾbaɪtɜ/,male employee,12 Work
die Mitarbeiterin,/diː mˈɪtˌaɾbaɪtərˌɪn/,female employee,12 Work
der Kunde,/dɛɾ kˈʊndə/,male customer,12 Work
die Kundin,/diː kˈʊndɪn/,female customer,12 Work
der Ingenieur,/dɛɾ ˌɪndʒənjˈuːɾ/,engineer,12 Work
die Ingenieurin,/diː ˈɪŋeːnˌiːuːrˌɪn/,female engineer,12 Work
der Lehrer,/dɛɾ lˈeːrɜ/,teacher,12 Work
die Lehrerin,/diː lˈeːrərˌɪn/,female teacher,12 Work
der Arzt,/dɛɾ ˈaɾtst/,doctor,12 Work
die Ärztin,/diː ˈɛɾtstɪn/,female doctor,12 Work
der Verkäufer,/dɛɾ fɛɾkˈɔøfɜ/,salesman,12 Work
die Verkäuferin,/diː fɛɾkˈɔøfərˌɪn/,saleswoman,12 Work
der Koch,/dɛɾ kˈɔx/,cook / chef,12 Work
die Köchin,/diː kˈœçɪn/,female cook / chef,12 Work
der Student,/dɛɾ ʃtuːdˈɛnt/,male student,12 Work
die Studentin,/diː ʃtˈuːdəntˌɪn/,female student,12 Work
verdienen,/fɛɾdˈiːnən/,to earn,12 Work
die Stelle,/diː ʃtˈɛlə/,job / position,12 Work
die Bewerbung,/diː bəvˈɛɾbʊŋ/,application,12 Work
sich bewerben,/zɪç bəvˈɛɾbən/,to apply,12 Work
der Lebenslauf,/dɛɾ lˈeːbənslˌaʊf/,CV / résumé,12 Work
das Gespräch,/das ɡəʃpɾˈɛç/,conversation / interview,12 Work
die Pause,/diː pˈaʊzə/,break,12 Work
Vollzeit,/fˈɔltsˌaɪt/,full-time,12 Work
Teilzeit,/tˈaɪltsaɪt/,part-time,12 Work
frei,/frˈaɪ/,free / off work,12 Work
beschäftigt,/bəʃˈɛftɪçt/,busy,12 Work
anfangen,/ˈanfˌaŋən/,to start,12 Work
aufhören,/ˈaʊfhˌøːrən/,to stop,12 Work
helfen,/hˈɛlfən/,to help,12 Work
die Klasse,/diː klˈasə/,class,13 School and Learning
der Kurs,/dɛɾ kˈuːɾs/,course,13 School and Learning
der Unterricht,/dɛɾ ˌʊntɜrˈɪçt/,lesson / instruction,13 School and Learning
der Schüler,/dɛɾ ʃˈyːlɜ/,male pupil,13 School and Learning
die Schülerin,/diː ʃˈyːlərˌɪn/,female pupil,13 School and Learning
das Buch,/das bˈʊx/,book,13 School and Learning
das Heft,/das hˈɛft/,notebook,13 School and Learning
der Stift,/dɛɾ ʃtˈɪft/,pen,13 School and Learning
der Bleistift,/dɛɾ blˈaɪstɪft/,pencil,13 School and Learning
der Radiergummi,/dɛɾ rˌɑdiːɾɡˈʊmiː/,eraser,13 School and Learning
das Papier,/das papˈiːɾ/,paper,13 School and Learning
die Aufgabe,/diː ˈaʊfɡˌɑːbə/,task / exercise,13 School and Learning
die Hausaufgabe,/diː hˈaʊsˌaʊfɡˌɑːbə/,homework,13 School and Learning
die Prüfung,/diː pɾˈyːfʊŋ/,exam,13 School and Learning
der Test,/dɛɾ tˈɛst/,test,13 School and Learning
die Frage,/diː frˈɑːɡə/,question,13 School and Learning
die Antwort,/diː ˈantvɔɾt/,answer,13 School and Learning
das Wort,/das vˈɔɾt/,word,13 School and Learning
der Satz,/dɛɾ zˈats/,sentence,13 School and Learning
die Seite,/diː zˈaɪtə/,page,13 School and Learning
üben,/ˈyːbən/,to practice,13 School and Learning
wiederholen,/viːdɜhˈoːlən/,to repeat,13 School and Learning
erklären,/ɛɾklˈɛːrən/,to explain,13 School and Learning
wissen,/vˈɪsən/,to know (a fact),13 School and Learning
können,/kˈœnən/,can / to be able to,13 School and Learning
müssen,/mˈʏsən/,must / to have to,13 School and Learning
richtig,/rˈɪçtɪç/,correct,13 School and Learning
falsch,/fˈalʃ/,wrong,13 School and Learning
leicht,/lˈaɪçt/,easy,13 School and Learning
schwer,/ʃvˈeːɾ/,difficult,13 School and Learning
laut,/lˈaʊt/,loud,13 School and Learning
leise,/lˈaɪzə/,quiet,13 School and Learning
aufpassen,/ˈaʊfpˌasən/,to pay attention,13 School and Learning
die Freizeit,/diː frˈaɪtsaɪt/,free time,14 Hobbies and Sports
das Hobby,/das hˈɔbiː/,hobby,14 Hobbies and Sports
der Sport,/dɛɾ ʃpˈɔɾt/,sport,14 Hobbies and Sports
Fußball,/fˈʊsbal/,football / soccer,14 Hobbies and Sports
Basketball,/bˈaskɛtbˌal/,basketball,14 Hobbies and Sports
Tennis,/tˈɛnɪs/,tennis,14 Hobbies and Sports
Volleyball,/fˈɔlaɪbˌal/,volleyball,14 Hobbies and Sports
Schwimmen,/ʃvˈɪmən/,swimming,14 Hobbies and Sports
Radfahren,/rˈatfɑːrən/,cycling,14 Hobbies and Sports
Joggen,/jˈɔɡən/,jogging,14 Hobbies and Sports
Wandern,/vˈandɜn/,hiking,14 Hobbies and Sports
tanzen,/tˈantsən/,to dance,14 Hobbies and Sports
singen,/zˈɪŋən/,to sing,14 Hobbies and Sports
spielen,/ʃpˈiːlən/,to play,14 Hobbies and Sports
trainieren,/tɾɛnˈiːrən/,to train,14 Hobbies and Sports
das Fitnessstudio,/das fˈɪtnɛsstˌuːdɪˌoː/,gym,14 Hobbies and Sports
die Mannschaft,/diː mˈanʃaft/,team,14 Hobbies and Sports
das Spiel,/das ʃpˈiːl/,game / match,14 Hobbies and Sports
der Ball,/dɛɾ bˈal/,ball,14 Hobbies and Sports
gewinnen,/ɡəvˈɪnən/,to win,14 Hobbies and Sports
verlieren,/fɛɾlˈiːrən/,to lose,14 Hobbies and Sports
Musik,/muːzˈiːk/,music,14 Hobbies and Sports
das Lied,/das lˈiːt/,song,14 Hobbies and Sports
die Gitarre,/diː ɡˈiːtarə/,guitar,14 Hobbies and Sports
das Klavier,/das klavˈiːɾ/,piano,14 Hobbies and Sports
fotografieren,/fˌoːtoːɡɾafˈiːrən/,to photograph,14 Hobbies and Sports
zeichnen,/tsˈaɪçnən/,to draw,14 Hobbies and Sports
malen,/mˈɑːlən/,to paint,14 Hobbies and Sports
reisen,/rˈaɪzən/,to travel,14 Hobbies and Sports
Freunde treffen,/frˈɔøndə tɾˈɛfən/,to meet friends,14 Hobbies and Sports
Spaß haben,/ʃpˈɑːs hˈɑːbən/,to have fun,14 Hobbies and Sports
gern,/ɡˈɛɾn/,gladly / like to,14 Hobbies and Sports
lieber,/lˈiːbɜ/,preferably,14 Hobbies and Sports
am liebsten,/am lˈiːbstən/,most preferably / favorite,14 Hobbies and Sports
interessant,/ˌɪntərɛsˈant/,interesting,14 Hobbies and Sports
das Wetter,/das vˈɛtɜ/,weather,15 Weather and Seasons
die Sonne,/diː zˈɔnə/,sun,15 Weather and Seasons
der Regen,/dɛɾ rˈeːɡən/,rain,15 Weather and Seasons
der Schnee,/dɛɾ ʃnˈeː/,snow,15 Weather and Seasons
der Wind,/dɛɾ vˈɪnt/,wind,15 Weather and Seasons
die Wolke,/diː vˈɔlkə/,cloud,15 Weather and Seasons
der Himmel,/dɛɾ hˈɪməl/,sky,15 Weather and Seasons
die Temperatur,/diː tˈɛmpeːrˌɑtuːɾ/,temperature,15 Weather and Seasons
der Grad,/dɛɾ ɡɾˈɑːt/,degree,15 Weather and Seasons
warm,/vˈaɾm/,warm,15 Weather and Seasons
heiß,/hˈaɪs/,hot,15 Weather and Seasons
kühl,/kˈyːl/,cool,15 Weather and Seasons
kalt,/kˈalt/,cold,15 Weather and Seasons
sonnig,/zˈɔnɪç/,sunny,15 Weather and Seasons
regnerisch,/rˈɛɡnərˌɪʃ/,rainy,15 Weather and Seasons
windig,/vˈɪndɪç/,windy,15 Weather and Seasons
bewölkt,/bəvˈœlkt/,cloudy,15 Weather and Seasons
trocken,/tɾˈɔkən/,dry,15 Weather and Seasons
nass,/nˈas/,wet,15 Weather and Seasons
regnen,/rˈɛɡnən/,to rain,15 Weather and Seasons
schneien,/ʃnˈaɪən/,to snow,15 Weather and Seasons
scheinen,/ʃˈaɪnən/,to shine,15 Weather and Seasons
der Frühling,/dɛɾ frˈyːlɪŋ/,spring,15 Weather and Seasons
der Sommer,/dɛɾ zˈɔmɜ/,summer,15 Weather and Seasons
der Herbst,/dɛɾ hˈɛɾpst/,autumn,15 Weather and Seasons
der Winter,/dɛɾ vˈɪntɜ/,winter,15 Weather and Seasons
der Januar,/dɛɾ jˈanuːˌɑːɾ/,January,15 Weather and Seasons
der Februar,/dɛɾ fˈɛbɾuːˌɑːɾ/,February,15 Weather and Seasons
der März,/dɛɾ mˈɛɾts/,March,15 Weather and Seasons
der April,/dɛɾ apɾˈiːl/,April,15 Weather and Seasons
der Mai,/dɛɾ mˈaɪ/,May,15 Weather and Seasons
der Juni,/dɛɾ jˈuːniː/,June,15 Weather and Seasons
der Juli,/dɛɾ jˈuːliː/,July,15 Weather and Seasons
der August,/dɛɾ ˈaʊɡʊst/,August,15 Weather and Seasons
der September,/dɛɾ zˈɛptɛmbɜ/,September,15 Weather and Seasons
der Oktober,/dɛɾ ˈɔktoːbɜ/,October,15 Weather and Seasons
der November,/dɛɾ nˈoːvɛmbɜ/,November,15 Weather and Seasons
der Dezember,/dɛɾ deːtsˈɛmbɜ/,December,15 Weather and Seasons
Wie ist das Wetter?,/viː ɪst das vˈɛtɜ/,How is the weather?,15 Weather and Seasons
der Körper,/dɛɾ kˈœɾpɜ/,body,16 Body and Health
der Kopf,/dɛɾ kˈɔpf/,head,16 Body and Health
das Gesicht,/das ɡəzˈɪçt/,face,16 Body and Health
das Auge,/das ˈaʊɡə/,eye,16 Body and Health
das Ohr,/das ˈoːɾ/,ear,16 Body and Health
die Nase,/diː nˈɑːzə/,nose,16 Body and Health
der Mund,/dɛɾ mˈʊnt/,mouth,16 Body and Health
der Zahn,/dɛɾ tsˈɑːn/,tooth,16 Body and Health
der Hals,/dɛɾ hˈɑːls/,throat / neck,16 Body and Health
die Schulter,/diː ʃˈuːltɜ/,shoulder,16 Body and Health
der Arm,/dɛɾ ˈaɾm/,arm,16 Body and Health
die Hand,/diː hˈant/,hand,16 Body and Health
der Finger,/dɛɾ fˈɪŋɜ/,finger,16 Body and Health
der Rücken,/dɛɾ rˈʏkən/,back,16 Body and Health
der Bauch,/dɛɾ bˈaʊx/,stomach / belly,16 Body and Health
das Bein,/das bˈaɪn/,leg,16 Body and Health
das Knie,/das knˈiː/,knee,16 Body and Health
der Fuß,/dɛɾ fˈuːs/,foot,16 Body and Health
das Herz,/das hˈɛɾts/,heart,16 Body and Health
die Gesundheit,/diː ɡəzˈʊnthaɪt/,health,16 Body and Health
krank,/kɾˈaŋk/,ill,16 Body and Health
gesund,/ɡəzˈʊnt/,healthy,16 Body and Health
müde,/mˈyːdə/,tired,16 Body and Health
fit,/fˈiːt/,fit / healthy,16 Body and Health
weh tun,/vˈeː tˈuːn/,to hurt,16 Body and Health
der Schmerz,/dɛɾ ʃmˈɛɾts/,pain,16 Body and Health
die Kopfschmerzen,/diː kˈɔpfʃmɜtsən/,headache,16 Body and Health
die Bauchschmerzen,/diː bˈaʊxʃmɜtsən/,stomachache,16 Body and Health
die Zahnschmerzen,/diː tsˈɑːnʃmɜtsən/,toothache,16 Body and Health
der Husten,/dɛɾ hˈʊstən/,cough,16 Body and Health
der Schnupfen,/dɛɾ ʃnˈʊpfən/,cold / runny nose,16 Body and Health
das Fieber,/das fˈiːbɜ/,fever,16 Body and Health
sich fühlen,/zɪç fˈyːlən/,to feel,16 Body and Health
liegen,/lˈiːɡən/,to lie down,16 Body and Health
sitzen,/zˈɪtsən/,to sit,16 Body and Health
stehen,/ʃtˈeːən/,to stand,16 Body and Health
atmen,/ˈatmən/,to breathe,16 Body and Health
die Praxis,/diː pɾˈaksɪs/,medical practice,17 Doctor Pharmacy Emergency
das Medikament,/das mˌeːdiːkamˈɛnt/,medicine,17 Doctor Pharmacy Emergency
die Tablette,/diː tˈablɛtə/,tablet / pill,17 Doctor Pharmacy Emergency
die Salbe,/diː zˈalbə/,ointment,17 Doctor Pharmacy Emergency
das Rezept,/das reːtsˈɛpt/,prescription,17 Doctor Pharmacy Emergency
die Untersuchung,/diː ˌʊntɜzˈuːxʊŋ/,examination,17 Doctor Pharmacy Emergency
der Termin,/dɛɾ tɛɾmˈiːn/,appointment,17 Doctor Pharmacy Emergency
der Notfall,/dɛɾ nˈɔtfal/,emergency,17 Doctor Pharmacy Emergency
der Krankenwagen,/dɛɾ kɾˈankənvˌɑːɡən/,ambulance,17 Doctor Pharmacy Emergency
die Feuerwehr,/diː fˈɔøɜvˌeːɾ/,fire brigade,17 Doctor Pharmacy Emergency
untersuchen,/ˌʊntɜzˈuːxən/,to examine,17 Doctor Pharmacy Emergency
brauchen,/bɾˈaʊxən/,to need,17 Doctor Pharmacy Emergency
öffnen,/ˈœfnən/,to open,17 Doctor Pharmacy Emergency
schließen,/ʃlˈiːsən/,to close,17 Doctor Pharmacy Emergency
die Versicherung,/diː fɛɾzˈɪçərˌʊŋ/,insurance,17 Doctor Pharmacy Emergency
die Krankenversicherung,/diː kɾˌankənfɛɾzˈɪçərˌʊŋ/,health insurance,17 Doctor Pharmacy Emergency
die Versichertenkarte,/diː fɛɾzˈɪçɜtˌɛnkaɾtə/,health insurance card,17 Doctor Pharmacy Emergency
die Allergie,/diː ˈalɜɡˌiː/,allergy,17 Doctor Pharmacy Emergency
allergisch,/ˈalɜɡˌɪʃ/,allergic,17 Doctor Pharmacy Emergency
verletzt,/fɛɾlˈɛtst/,injured,17 Doctor Pharmacy Emergency
die Verletzung,/diː fɛɾlˈɛtsʊŋ/,injury,17 Doctor Pharmacy Emergency
der Unfall,/dɛɾ ˈʊnfˌal/,accident,17 Doctor Pharmacy Emergency
bluten,/blˈuːtən/,to bleed,17 Doctor Pharmacy Emergency
gefährlich,/ɡəfˈɛːɾlɪç/,dangerous,17 Doctor Pharmacy Emergency
sofort,/zoːfˈɔɾt/,immediately,17 Doctor Pharmacy Emergency
dringend,/dɾˈɪŋənt/,urgent,17 Doctor Pharmacy Emergency
Hilfe!,/hˈɪlfə/,Help!,17 Doctor Pharmacy Emergency
Rufen Sie einen Krankenwagen!,/rˈuːfən ziː ˌaɪnən kɾˈankənvˌɑːɡən/,Call an ambulance!,17 Doctor Pharmacy Emergency
Ich brauche einen Arzt.,/ɪç bɾˈaʊxə ˌaɪnən ˈaɾtst/,I need a doctor.,17 Doctor Pharmacy Emergency
Wo ist die nächste Apotheke?,/vˌoː ɪst diː nˈɛçstə ˈɑpɔthˌeːkə/,Where is the nearest pharmacy?,17 Doctor Pharmacy Emergency
Wie oft?,/viː ˈɔft/,How often?,17 Doctor Pharmacy Emergency
zweimal täglich,/tsvˈaɪmɑːl tˈɛːklɪç/,twice daily,17 Doctor Pharmacy Emergency
die Reise,/diː rˈaɪzə/,trip / journey,18 Travel and Hotel
der Urlaub,/dɛɾ ˈuːɾlaʊp/,vacation,18 Travel and Hotel
der Tourist,/dɛɾ tuːrˈɪst/,male tourist,18 Travel and Hotel
die Touristin,/diː tˈuːrɪstˌɪn/,female tourist,18 Travel and Hotel
die Jugendherberge,/diː jˈuːɡənthɜbɜɡə/,youth hostel,18 Travel and Hotel
das Einzelzimmer,/das ˈaɪntsˌɛltsɪmɜ/,single room,18 Travel and Hotel
das Doppelzimmer,/das dˈɔpəltsˌɪmɜ/,double room,18 Travel and Hotel
die Rezeption,/diː rˌeːtsɛptsɪˈoːn/,reception,18 Travel and Hotel
der Empfang,/dɛɾ ɛmpfˈaŋ/,reception,18 Travel and Hotel
die Schlüsselkarte,/diː ʃlˈʏsəlkˌaɾtə/,key card,18 Travel and Hotel
die Nacht,/diː nˈaxt/,night,18 Travel and Hotel
die Übernachtung,/diː ˌyːbɜnˈaxtʊŋ/,overnight stay,18 Travel and Hotel
buchen,/bˈʊxən/,to book,18 Travel and Hotel
abreisen,/ˈapɾˌaɪzən/,to depart,18 Travel and Hotel
bleiben,/blˈaɪbən/,to stay,18 Travel and Hotel
der Pass,/dɛɾ pˈas/,passport,18 Travel and Hotel
der Ausweis,/dɛɾ ˈaʊsvˌaɪs/,identity card,18 Travel and Hotel
der Koffer,/dɛɾ kˈɔfɜ/,suitcase,18 Travel and Hotel
das Gepäck,/das ɡəpˈɛk/,luggage,18 Travel and Hotel
die Information,/diː ˌɪnfɔɾmˌatsɪˈoːn/,information,18 Travel and Hotel
der Stadtplan,/dɛɾ ʃtatplˈɑːn/,city map,18 Travel and Hotel
die Sehenswürdigkeit,/diː zˈeːənsvˌʏɾdɪçkˌaɪt/,sight / attraction,18 Travel and Hotel
besichtigen,/bəzˈɪçtɪɡən/,to visit / sightsee,18 Travel and Hotel
das Meer,/das mˈeːɾ/,sea,18 Travel and Hotel
der Strand,/dɛɾ ʃtɾˈant/,beach,18 Travel and Hotel
der Berg,/dɛɾ bˈɛɾk/,mountain,18 Travel and Hotel
die Insel,/diː ˈɪnzəl/,island,18 Travel and Hotel
besetzt,/bəzˈɛtst/,occupied,18 Travel and Hotel
inklusive,/ɪnkluːzˈiːvə/,included,18 Travel and Hotel
pro Nacht,/pɾˌoː nˈaxt/,per night,18 Travel and Hotel
Ich habe reserviert.,/ɪç hɑːbə rˌeːzɛɾvˈiːɾt/,I have a reservation.,18 Travel and Hotel
das Telefon,/das tˌeːleːfˈoːn/,telephone,19 Communication and Post
das Handy,/das hˈɛndiː/,mobile phone,19 Communication and Post
der Anruf,/dɛɾ ˈanrˌuːf/,phone call,19 Communication and Post
anrufen,/ˈanrˌuːfən/,to call,19 Communication and Post
die Nachricht,/diː nˈaxrɪçt/,message,19 Communication and Post
die SMS,/diː ˌɛsˌɛmˈɛs/,text message,19 Communication and Post
die E-Mail,/diː ˈeː(en)mˈeɪl(de)/,email,19 Communication and Post
das Internet,/das ˈɪntɜnˌɛt/,internet,19 Communication and Post
die Webseite,/diː vˈɛbzaɪtə/,website,19 Communication and Post
die Nummer,/diː nˈʊmɜ/,number,19 Communication and Post
der Brief,/dɛɾ bɾˈiːf/,letter,19 Communication and Post
die Postkarte,/diː pˈɔstkaɾtə/,postcard,19 Communication and Post
das Paket,/das pakˈeːt/,parcel,19 Communication and Post
der Umschlag,/dɛɾ ʊmʃlˈɑːk/,envelope,19 Communication and Post
die Briefmarke,/diː bɾˈiːfmaɾkə/,stamp,19 Communication and Post
schicken,/ʃˈɪkən/,to send,19 Communication and Post
senden,/zˈɛndən/,to send,19 Communication and Post
bekommen,/bəkˈɔmən/,to receive / get,19 Communication and Post
erreichen,/ɛɾrˈaɪçən/,to reach / contact,19 Communication and Post
hören,/hˈøːrən/,to hear,19 Communication and Post
Wer ist da?,/vˈeːɾ ɪst dˈɑː/,Who is there?,19 Communication and Post
Kann ich ... sprechen?,/kˈan ɪç ʃpɾˈɛçən/,Can I speak to ...?,19 Communication and Post
"Einen Moment, bitte.",/ˌaɪnən moːmˈɛnt bˈɪtə/,"One moment, please.",19 Communication and Post
Ich rufe später an.,/ɪç rˈuːfə ʃpˈɛːtɜ ˈan/,I'll call later.,19 Communication and Post
Wie ist Ihre Nummer?,/viː ɪst ˌiːrə nˈʊmɜ/,What is your number?,19 Communication and Post
der Kalender,/dɛɾ kˈɑːləndɜ/,calendar,20 Calendar and Appointments
das Datum,/das dˈɑtuːm/,date,20 Calendar and Appointments
der Tag,/dɛɾ tˈɑːk/,day,20 Calendar and Appointments
die Woche,/diː vˈɔxə/,week,20 Calendar and Appointments
das Wochenende,/das vˈɔxənəndə/,weekend,20 Calendar and Appointments
der Monat,/dɛɾ moːnˈɑːt/,month,20 Calendar and Appointments
das Jahr,/das jˈɑːɾ/,year,20 Calendar and Appointments
der Montag,/dɛɾ mˈoːntɑːk/,Monday,20 Calendar and Appointments
der Dienstag,/dɛɾ dˈiːnstɑːk/,Tuesday,20 Calendar and Appointments
der Mittwoch,/dɛɾ mˈɪtvɔx/,Wednesday,20 Calendar and Appointments
der Donnerstag,/dɛɾ dˈɔnɜstˌɑːk/,Thursday,20 Calendar and Appointments
der Freitag,/dɛɾ frˈaɪtɑːk/,Friday,20 Calendar and Appointments
der Samstag,/dɛɾ zˈamstɑːk/,Saturday,20 Calendar and Appointments
der Sonntag,/dɛɾ zˈɔntɑːk/,Sunday,20 Calendar and Appointments
übermorgen,/ˌyːbɜmˈɔɾɡən/,the day after tomorrow,20 Calendar and Appointments
vorgestern,/fˈoːɾɡˌɛstɜn/,the day before yesterday,20 Calendar and Appointments
diese Woche,/dˌiːzə vˈɔxə/,this week,20 Calendar and Appointments
nächste Woche,/nˈɛçstə vˈɔxə/,next week,20 Calendar and Appointments
letzte Woche,/lˈɛtstə vˈɔxə/,last week,20 Calendar and Appointments
Zeit haben,/tsˈaɪt hˈɑːbən/,to have time,20 Calendar and Appointments
einen Termin machen,/ˌaɪnən tɛɾmˈiːn mˈaxən/,to make an appointment,20 Calendar and Appointments
vereinbaren,/fɛrˈaɪnbɑːrən/,to arrange,20 Calendar and Appointments
absagen,/ˈapzˌɑːɡən/,to cancel,20 Calendar and Appointments
verschieben,/fɛɾʃˈiːbən/,to postpone / reschedule,20 Calendar and Appointments
möglich,/mˈøːklɪç/,possible,20 Calendar and Appointments
leider,/lˈaɪdɜ/,unfortunately,20 Calendar and Appointments
sicher,/zˈɪçɜ/,certain / sure,20 Calendar and Appointments
am Montag,/am mˈoːntɑːk/,on Monday,20 Calendar and Appointments
am Wochenende,/am vˈɔxənəndə/,at the weekend,20 Calendar and Appointments
Wann hast du Zeit?,/vˈan hast duː tsˈaɪt/,When do you have time?,20 Calendar and Appointments
Passt dir Dienstag?,/pˈast diːɾ dˈiːnstɑːk/,Does Tuesday work for you?,20 Calendar and Appointments
Bis morgen!,/bɪs mˈɔɾɡən/,See you tomorrow!,20 Calendar and Appointments
Bis später!,/bɪs ʃpˈɛːtɜ/,See you later!,20 Calendar and Appointments
der Umzug,/dɛɾ ʊmtsˈuːk/,move / relocation,21 Moving and Neighborhood
umziehen,/ʊmtsˈiːən/,to move house,21 Moving and Neighborhood
einziehen,/ˈaɪntsˌiːən/,to move in,21 Moving and Neighborhood
ausziehen,/ˈaʊstsˌiːən/,to move out,21 Moving and Neighborhood
die neue Wohnung,/diː nˈɔøə vˈoːnʊŋ/,new apartment,21 Moving and Neighborhood
der Nachbar,/dɛɾ nˈɑːxbɑːɾ/,male neighbor,21 Moving and Neighborhood
die Nachbarin,/diː nˈaxbarˌɪn/,female neighbor,21 Moving and Neighborhood
die Nachbarschaft,/diː nˈaxbɑːɾʃˌaft/,neighborhood,21 Moving and Neighborhood
das Gebäude,/das ɡəbˈɔødə/,building,21 Moving and Neighborhood
der Aufzug,/dɛɾ ˈaʊftsˌuːk/,elevator,21 Moving and Neighborhood
der Keller,/dɛɾ kˈɛlɜ/,basement,21 Moving and Neighborhood
der Hof,/dɛɾ hˈoːf/,courtyard,21 Moving and Neighborhood
die Garage,/diː ɡˈɑrɑːɡə/,garage,21 Moving and Neighborhood
der Parkplatz,/dɛɾ pˈaɾkplats/,parking space,21 Moving and Neighborhood
der Müll,/dɛɾ mˈʏl/,garbage,21 Moving and Neighborhood
die Mülltonne,/diː mˈʏltɔnə/,trash bin,21 Moving and Neighborhood
die Hausordnung,/diː hˈaʊsˌɔɾdnʊŋ/,house rules,21 Moving and Neighborhood
die Klingel,/diː klˈɪŋəl/,doorbell,21 Moving and Neighborhood
der Briefkasten,/dɛɾ bɾˈiːfkastən/,mailbox,21 Moving and Neighborhood
die Möbel,/diː mˈøːbəl/,furniture,21 Moving and Neighborhood
der Karton,/dɛɾ kˈaɾtoːn/,cardboard box,21 Moving and Neighborhood
packen,/pˈakən/,to pack,21 Moving and Neighborhood
auspacken,/ˈaʊspˌakən/,to unpack,21 Moving and Neighborhood
reparieren,/rˌeːparˈiːrən/,to repair,21 Moving and Neighborhood
kaputt,/kˈɑpʊt/,broken,21 Moving and Neighborhood
ruhig,/rˈuːɪç/,quiet,21 Moving and Neighborhood
freundlich,/frˈɔøntlɪç/,friendly,21 Moving and Neighborhood
nett,/nˈɛt/,nice,21 Moving and Neighborhood
neu,/nˈɔø/,new,21 Moving and Neighborhood
oben,/ˈoːbən/,upstairs / above,21 Moving and Neighborhood
unten,/ˈʊntən/,downstairs / below,21 Moving and Neighborhood
nebenan,/nˈeːbənˌan/,next door,21 Moving and Neighborhood
Willkommen!,/vˈɪlkɔmən/,Welcome!,21 Moving and Neighborhood
der Computer,/dɛɾ (en)kəmpjˈuːtə(de)/,computer,22 Technology and Media
der Laptop,/dɛɾ (en)lˈaptɒp(de)/,laptop,22 Technology and Media
das Tablet,/das tˈablət/,tablet,22 Technology and Media
der Bildschirm,/dɛɾ bˈɪltʃɪɾm/,screen,22 Technology and Media
die Tastatur,/diː tˈastatˌuːɾ/,keyboard,22 Technology and Media
die Maus,/diː mˈaʊs/,mouse,22 Technology and Media
der Drucker,/dɛɾ dɾˈʊkɜ/,printer,22 Technology and Media
das Kabel,/das kˈɑbəl/,cable,22 Technology and Media
das Ladegerät,/das lˈɑdeːɡərˌɛːt/,charger,22 Technology and Media
die Batterie,/diː bˌateːrˈiː/,battery,22 Technology and Media
der Akku,/dɛɾ ˈakuː/,rechargeable battery,22 Technology and Media
das WLAN,/das vˈeːlˈɑːn/,Wi-Fi,22 Technology and Media
das Passwort,/das pˈasvɔɾt/,password,22 Technology and Media
die App,/diː ˈap/,app,22 Technology and Media
das Programm,/das pɾoːɡɾˈam/,program,22 Technology and Media
die Datei,/diː datˈaɪ/,file,22 Technology and Media
das Foto,/das fˈoːtoː/,photo,22 Technology and Media
das Video,/das vˈiːdeːˌoː/,video,22 Technology and Media
die Musik,/diː muːzˈiːk/,music,22 Technology and Media
die Zeitung,/diː tsˈaɪtˌʊŋ/,newspaper,22 Technology and Media
die Zeitschrift,/diː tsˈaɪtʃrˌɪft/,magazine,22 Technology and Media
das Radio,/das rˈɑdɪˌoː/,radio,22 Technology and Media
anschalten,/ˈanʃˌaltən/,to switch on,22 Technology and Media
ausschalten,/ˈaʊsʃˌaltən/,to switch off,22 Technology and Media
laden,/lˈɑːdən/,to charge / load,22 Technology and Media
speichern,/ʃpˈaɪçɜn/,to save,22 Technology and Media
löschen,/lˈœʃən/,to delete,22 Technology and Media
klicken,/klˈɪkən/,to click,22 Technology and Media
sehen,/zˈeːən/,to see / watch,22 Technology and Media
online,/(en)ˈɒnlaɪn(de)/,online,22 Technology and Media
offline,/(en)ˈɒflaɪn(de)/,offline,22 Technology and Media
funktionieren,/fˌʊŋktsɪˌoːnˈiːrən/,to work / function,22 Technology and Media
die Natur,/diː nˈɑtuːɾ/,nature,23 Nature and Environment
